,date,user,text,result
298,2020/3/13 23:51,JoelBBCAN,RT @clepsydre: Happy Birthday #Mathieu https://t.co/mR8GlAiV8U,happy birthday #mathieu
299,2020/3/13 23:51,Toppromoterxox,The #gorgeous #amazing #sexy @goddess_cah looking outstanding and love working with her and will have so much more to come so show the love and make sure you #like #follow #retweet  #sexy #tits #PUSSY #hot #superhot #xxx  #adult #mission35k 鉂わ笍鉂わ笍 https://t.co/sdrKq6rav2,#gorgeous #amazing #sexy looking outstanding love working with will have much more come show love make sure #like #follow #retweet #sexy #tits #pussy #hot #superhot #xxx #adult #mission
300,2020/3/13 23:51,Hitecsoftouch,#abhealth,#abhealth
301,2020/3/13 23:51,Beastly_Beats,鈥淲hy You Had To Leave Me鈥 Dirty South x Old School (Dark R&amp;B) Type Beat ... https://t.co/BRnRsGovxb via @YouTube #Dark #RnB #DirtySouth #HipHop #OldSchool #HipHopBeat #DirtySouthBeat #UndergroundBeat #Sad #Like #Comment #Share #Subscribe #ThankYou #MuchLove,leave dirty south school dark type beat #dark #rnb #dirtysouth #hiphop #oldschool #hiphopbeat #dirtysouthbeat #undergroundbeat #sad #like #comment #share #subscribe #thankyou #muchlove
302,2020/3/13 23:51,INSTINC26289171,RT @INSTINC26289171: NEED SILENCE,need silence
303,2020/3/13 23:51,Maite66763376,RT @e_nasarre: No hay protocolos por el coronavirus Ayuda a Domicilio https://t.co/26UX22jo4j v铆a @65ymuchomas #SAD #dependencia,protocolos coronavirus ayuda domicilio #sad #dependencia
304,2020/3/13 23:51,SoDamnAwkward2,RT @darlingnikki_11: BUY MY NUDES馃ズ馃グ馃挏,nudes
305,2020/3/13 23:51,azuritesea,馃様馃様馃様馃様馃様 I wanted to go out today but idk what to do other than go to the mall and target they鈥檙e like my fav places I love crowds n touching fabrics at stores I鈥檓 so a#sad,wanted today what other than mall target they like places love crowds touching fabrics stores a#sad
306,2020/3/13 23:51,bikini_friday,RT @Toppromoterxox: The #gorgeous #amazing #sexy @KaseyMae69 looking outstanding and love working with her and will have so much more to co鈥,#gorgeous #amazing #sexy looking outstanding love working with will have much more
307,2020/3/13 23:52,Toppromoterxox,The #gorgeous #amazing #sexy @squirtingbxtch looking outstanding and love working with her and will have so much more to come so show the love and make sure you #like #follow #retweet  #sexy #tits #PUSSY #hot #superhot #xxx  #adult #mission35k 鉂わ笍鉂わ笍 https://t.co/hOvUChlfJ2,#gorgeous #amazing #sexy looking outstanding love working with will have much more come show love make sure #like #follow #retweet #sexy #tits #pussy #hot #superhot #xxx #adult #mission
308,2020/3/13 23:52,shiny_flower118,RT @fujitvplus: 銆庨ｇ稓銉夈偔銉ャ儭銉炽偪銉銉 RIDE ON TIME銆,ride time
309,2020/3/13 23:52,Kidlutions,#Feelings Show and Tell: A 3-in-1 resource to help kids deal with #emotions https://t.co/P0U9stNtMy https://t.co/QaITQSgEvu,#feelings show tell resource help kids deal with #emotions
310,2020/3/13 23:52,Pinky74662615,RT @Pinky74662615: #Amazing Miley Cole on Casting Couch X,#amazing miley cole casting couch
311,2020/3/13 23:52,_EFDP,RT @Toppromoterxox: The #gorgeous #amazing #sexy @goddess_cah looking outstanding and love working with her and will have so much more to c鈥,#gorgeous #amazing #sexy looking outstanding love working with will have much more
312,2020/3/13 23:52,_EFDP,RT @Toppromoterxox: The #gorgeous #amazing #sexy @squirtingbxtch looking outstanding and love working with her and will have so much more t鈥,#gorgeous #amazing #sexy looking outstanding love working with will have much more
313,2020/3/13 23:52,tuscani12,@realDonaldTrump No we aren't.  Prayer hasn't given us shit.  We look to elected officials for leadership,aren prayer hasn given shit look elected officials leadership
314,2020/3/13 23:52,kaimaki12,RT @fujitvplus: 銆庨ｇ稓銉夈偔銉ャ儭銉炽偪銉銉 RIDE ON TIME銆,ride time
315,2020/3/13 23:52,guavacuz,RT @todai_ashiki: 銆恌eelings銆,eelings
316,2020/3/13 23:52,Mikey_Gnar,@realDonaldTrump The only thing spared is intelligence in the oval office. #sad,only thing spared intelligence oval office #sad
317,2020/3/13 23:52,artistlilla,@BillNeelyNBC Feeling really #sad for #Italy Stay #Strong #StateACasa e state tutti #Forti.  Un #abbraccio a tutti :) xx https://t.co/6ZyQrBmmqP,feeling really #sad #italy stay #strong #stateacasa state tutti #forti #abbraccio tutti
318,2020/3/13 23:53,MinMtwit,RT @ScottURen: 馃毃 So many signs of #JoeBiden's behavior indicate #JoeBidenHasDementia. @JoeBiden,many signs #joebiden behavior indicate #joebidenhasdementia
319,2020/3/13 23:53,uedatatsuya622,RT @fujitvplus: 銆庨ｇ稓銉夈偔銉ャ儭銉炽偪銉銉 RIDE ON TIME銆,ride time
320,2020/3/13 23:53,Toppromoterxox,The #gorgeous #amazing #sexy @Stephanie_3HK looking outstanding and love working with her and will have so much more to come so show the love and make sure you #like #follow #retweet  #sexy #tits #PUSSY #hot #superhot #xxx  #adult #mission35k 鉂わ笍鉂わ笍 https://t.co/H585KQZ3fD,#gorgeous #amazing #sexy looking outstanding love working with will have much more come show love make sure #like #follow #retweet #sexy #tits #pussy #hot #superhot #xxx #adult #mission
321,2020/3/13 23:53,Joni_Looking,RT @Freedom4Horses: This is a forced extinction by @BLMWyoming A herd needs a minimum of 150 to be genetically viable. These animals will n鈥,this forced extinction herd needs minimum genetically viable these animals will
322,2020/3/13 23:53,essenceofimages,What a Gift 馃巵,what gift
323,2020/3/13 23:53,_EFDP,RT @Toppromoterxox: The #gorgeous #amazing #sexy @Stephanie_3HK looking outstanding and love working with her and will have so much more to鈥,#gorgeous #amazing #sexy looking outstanding love working with will have much more
324,2020/3/13 23:54,KSmith604,Bloodshot,bloodshot
325,2020/3/13 23:54,objects2desire,Didn't buy it but I kind of want to try it ,didn kind want
326,2020/3/13 23:54,ArmyVet2x,RT @The53rdRegiment: 馃憞馃憞馃憞 Example of @TheDemocrats politicizing #WuhanCoronavirus. #sad Your Dad last Dem I voted 4 Bob because he was #ProL鈥,example politicizing #wuhancoronavirus #sad your last voted because #prol
327,2020/3/13 23:54,poiful21,RT @fujitvplus: 銆庨ｇ稓銉夈偔銉ャ儭銉炽偪銉銉 RIDE ON TIME銆,ride time
328,2020/3/13 23:54,jackfag04,Wandering 馃尙,wandering
329,2020/3/13 23:54,searchexactli,RT @WallPoster2020: Cake 馃槸馃構馃構馃嵃 #cake #jummy #cakes #amazing #food #foodies https://t.co/88JJO7Y0tk,cake #cake #jummy #cakes #amazing #food #foodies
330,2020/3/13 23:54,Arwendrift1,Ya no vamos a ver a @pamyurin  :( @lexispatino #Sad 馃槶,vamos #sad
331,2020/3/13 23:55,CCCrane17,Today was such a crazy day,today such crazy
332,2020/3/13 23:55,Kada_soulayman,It's : 2020-03-13T23:55:26.1310497Z ,
333,2020/3/13 23:55,ejlazar,RT @NormaJeanAngel: #BREAKING #HOLLYWOOD #NEWS #Excellent #ThankYou #everyone #Ranked #No1 #NormaJeanAngel #Milestone #Achievement #Artist鈥,#breaking #hollywood #news #excellent #thankyou #everyone #ranked #normajeanangel #milestone #achievement #artist
334,2020/3/13 23:55,MyIGisBishop365,@Mocha__Frappe @KoolestJessKnwn @SerenaxStar Btw don鈥檛 take #ashwaghanda for more than a few days either,take #ashwaghanda more than days either
335,2020/3/13 23:55,emocionycambio,@ayam_aristo @AllaKrymova #Amazing that's really incredibly,#amazing that really incredibly
336,2020/3/13 23:55,reallucipower,RT @Toppromoterxox: The #gorgeous #amazing #sexy @reallucipower  Is looking outstanding and love working with her and will have so much mor鈥,#gorgeous #amazing #sexy looking outstanding love working with will have much
337,2020/3/13 23:56,Ztram_Gem,Keeping myself indoors all weekend and just found out LivePD is not canceled like everything else in life. #Amazing,keeping myself indoors weekend just found livepd canceled like everything else life #amazing
338,2020/3/13 23:56,ArtemisPromoter,RT @AtilaPromo: 鈺斺晽鈺楌煆咢AtilaPromo馃弳 ,atilapromo
339,2020/3/13 23:56,Tex47563042,RT @KiaraBlayFans: #KiaraBlay #Booty #Amazing  https://t.co/bhnPfq6IU7 https://t.co/sOTgCMgJ5T,#kiarablay #booty #amazing
340,2020/3/13 23:56,ichigo_315,RT @fujitvplus: 銆庨ｇ稓銉夈偔銉ャ儭銉炽偪銉銉 RIDE ON TIME銆,ride time
341,2020/3/13 23:56,Toppromoterxox,The #gorgeous #amazing #sexy @claudiasmithcam looking outstanding and love working with her and will have so much more to come so show the love and make sure you #like #follow #retweet  #sexy #tits #PUSSY #hot #superhot #xxx  #adult #mission35k 鉂わ笍鉂わ笍 https://t.co/EbDdtXr6Kc,#gorgeous #amazing #sexy looking outstanding love working with will have much more come show love make sure #like #follow #retweet #sexy #tits #pussy #hot #superhot #xxx #adult #mission
342,2020/3/13 23:56,LauraDrexler5,RT @hevaWHOresists: @mi2guys @Peter_Wehner @JeffreyGoldberg It鈥檚 actually getting pretty pathetic the lengths you lot will go to in order t鈥,actually getting pretty pathetic lengths will order
343,2020/3/13 23:56,_EFDP,RT @Toppromoterxox: The #gorgeous #amazing #sexy @claudiasmithcam looking outstanding and love working with her and will have so much more鈥,#gorgeous #amazing #sexy looking outstanding love working with will have much more
344,2020/3/13 23:57,trannydeluxe,RT @TrannyAmateur: Grande e gostoso 馃崋馃槇馃構馃い #shemale #tranny #trans #toptrans #tgirl #transex #delicious #amazing #bigdick #bigcock #masturbat鈥,grande gostoso #shemale #tranny #trans #toptrans #tgirl #transex #delicious #amazing #bigdick #bigcock #masturbat
345,2020/3/13 23:57,Stephanie_3HK,RT @Toppromoterxox: The #gorgeous #amazing #sexy @Stephanie_3HK looking outstanding and love working with her and will have so much more to鈥,#gorgeous #amazing #sexy looking outstanding love working with will have much more
346,2020/3/13 23:57,szasexual,chile barbz attacking doja again. y鈥檃ll going out #sad,chile barbz attacking doja again going #sad
347,2020/3/13 23:57,Toppromoterxox,The #gorgeous #amazing #sexy @onlyfansnatj looking outstanding and love working with her and will have so much more to come so show the love and make sure you #like #follow #retweet  #sexy #tits #PUSSY #hot #superhot #xxx  #adult #mission35k 鉂わ笍鉂わ笍 https://t.co/OUIljCc1IP,#gorgeous #amazing #sexy looking outstanding love working with will have much more come show love make sure #like #follow #retweet #sexy #tits #pussy #hot #superhot #xxx #adult #mission
348,2020/3/13 23:57,min283taki,RT @fujitvplus: 銆庨ｇ稓銉夈偔銉ャ儭銉炽偪銉銉 RIDE ON TIME銆,ride time
349,2020/3/13 23:57,deepinderanand,Tera Chehra aur Gulab - 啶む囙ぐ啶 啶氞囙す啶班ぞ 啶斷ぐ 啶椸佮げ啶距が....,tera chehra gulab
350,2020/3/13 23:57,cheriaya007,RT @fujitvplus: 銆庨ｇ稓銉夈偔銉ャ儭銉炽偪銉銉 RIDE ON TIME銆,ride time
351,2020/3/13 23:58,TikaTeka2,RT @TrannyAmateur: Grande e gostoso 馃崋馃槇馃構馃い #shemale #tranny #trans #toptrans #tgirl #transex #delicious #amazing #bigdick #bigcock #masturbat鈥,grande gostoso #shemale #tranny #trans #toptrans #tgirl #transex #delicious #amazing #bigdick #bigcock #masturbat
352,2020/3/13 23:58,u_a_f_I_l_y,RT @fujitvplus: 銆庨ｇ稓銉夈偔銉ャ儭銉炽偪銉銉 RIDE ON TIME銆,ride time
353,2020/3/13 23:58,jameshegable,@McDonaldsUK just bought food from you and you forgot my fajita wrap. Sad times :( the journey home is a sad one. #sad #missed #forgotten #hungry,just bought food from forgot fajita wrap times journey home #sad #missed #forgotten #hungry
354,2020/3/13 23:58,CMP_4U,RT @Toppromoterxox: The #gorgeous #amazing #sexy @2020Would looking outstanding and love working with her and will have so much more to com鈥,#gorgeous #amazing #sexy looking outstanding love working with will have much more
355,2020/3/13 23:58,orangektaddict,RT @fujitvplus: 銆庨ｇ稓銉夈偔銉ャ儭銉炽偪銉銉 RIDE ON TIME銆,ride time
356,2020/3/13 23:58,_EFDP,RT @Toppromoterxox: The #gorgeous #amazing #sexy @onlyfansnatj looking outstanding and love working with her and will have so much more to鈥,#gorgeous #amazing #sexy looking outstanding love working with will have much more
357,2020/3/13 23:58,Toppromoterxox,The #gorgeous #amazing #sexy @milfysquirter looking outstanding and love working with her and will have so much more to come so show the love and make sure you #like #follow #retweet  #sexy #tits #PUSSY #hot #superhot #xxx  #adult #mission35k https://t.co/P5R6N6lcwP https://t.co/oFhfNiDj5M,#gorgeous #amazing #sexy looking outstanding love working with will have much more come show love make sure #like #follow #retweet #sexy #tits #pussy #hot #superhot #xxx #adult #mission
