,date,user,text,result
57,2020/3/13 20:58,ogreatgames20,Join Harry &amp; Co for another year in Hogwarts and find the Chamber of Secrets https://t.co/yAiu77NpNh #playstation #magic #fantasy #adventure https://t.co/BpTrn74em9,Join Harry another year Hogwarts find Chamber Secrets #playstation #magic #fantasy #adventure
58,2020/3/13 20:58,Melissa48538992,https://t.co/ri3kc2Rq91 #booking #flights #touring #destinations #traveler #visiteurope #adventure #europe #trip,#booking #flights #touring #destinations #traveler #visiteurope #adventure #europe #trip
59,2020/3/13 20:58,GuardYourBrains,RT @GuardYourBrains: Fam check out this new song #CRAZY 馃敟馃敟馃敟 #Like #Comment #Share #Subscribe THANK YOU! #Collab? #HMU! @YHWHsAPPRENTICE #GY鈥,check this song #CRAZY #Like #Comment #Share #Subscribe THANK #Collab #HMU
60,2020/3/13 20:58,MarkodiMarko8,RT @EnjoyNature: River and canyon in the Zion national park in Utah,River canyon Zion national park Utah
61,2020/3/13 20:59,maryanneyarde,RT @RHHaleAuthor: #FF #Authors of #Adventure #Fantasy &amp; #SciFi:,#Authors #Adventure #Fantasy #SciFi
62,2020/3/13 20:59,RockMaMaAKI,#nowplaying  #Crazy Wild - #BLACK HEART  ,#nowplaying #Crazy Wild #BLACK HEART
63,2020/3/13 21:00,TheSequelsComic,In #SanGabriel,#SanGabriel
64,2020/3/13 21:00,Trisha_McNary,#Read and review invasion #ebooks for #FREE: https://t.co/Tm1e9ibSeb,#Read review invasion #ebooks #FREE
65,2020/3/13 21:00,sellontwitr,13-Mar,
66,2020/3/13 21:00,MegaRdaniels,I AM CRAZY AS APPLE FUCK!!!!!!!!!!!!!! #lol #crazy #apples,CRAZY APPLE FUCK #lol #crazy #apples
67,2020/3/13 21:00,TrueBrandsUSA,The SmartKnife+ features a sharp black oxidized pocket knife. #edc #gear #tools #knife #blade #tools #adventure #outdoors ,SmartKnife features sharp black oxidized pocket knife #edc #gear #tools #knife #blade #tools #adventure #outdoors
68,2020/3/13 21:00,BoogiemanFtw,RT @MemesDnd: Welcome to Planet Doom.,Welcome Planet Doom
69,2020/3/13 21:00,comparehotelsie,Need a hotel? Vist https://t.co/95MxLtzhkL to instantly search and compare leading booking sites to find the best deals for you!,Need hotel Vist instantly search compare leading booking sites find best deals
70,2020/3/13 21:00,ClubberDiscount,#adventure #accessories 3D Wall Stickers folr Bedroom https://t.co/eA1NnbKxuv,#adventure #accessories Wall Stickers folr Bedroom
71,2020/3/13 21:00,Fanbase_Press,RT @TheSequelsComic: In #SanGabriel,#SanGabriel
72,2020/3/13 21:00,barbrajdillon,RT @TheSequelsComic: In #SanGabriel,#SanGabriel
73,2020/3/13 21:00,EpcotCenter_82,RT @Disney366: Day 2995: Today,Today
74,2020/3/13 21:01,Gummbyman32,RT @MillieThom: Sons of Kings Books 1- 3 ,Sons Kings Books
75,2020/3/13 21:01,StressFreeKids,"RT @MummyMatters: ""Being mindful",Being mindful
76,2020/3/13 21:01,royalroadl,Read Living a Long Life as a Legend on Royal Road!,Read Living Long Life Legend Royal Road
77,2020/3/13 21:01,AuthorMichael57,RT @chrisderrick1: There was an abundance of wild,There abundance wild
78,2020/3/13 21:01,ogreatgames21,RT @ogreatgames20: Join Harry &amp; Co for another year in Hogwarts and find the Chamber of Secrets https://t.co/yAiu77NpNh #playstation #magic鈥,Join Harry another year Hogwarts find Chamber Secrets #playstation #magic
79,2020/3/13 21:01,ogreatgames22,RT @ogreatgames20: Join Harry &amp; Co for another year in Hogwarts and find the Chamber of Secrets https://t.co/yAiu77NpNh #playstation #magic鈥,Join Harry another year Hogwarts find Chamber Secrets #playstation #magic
80,2020/3/13 21:01,SmartTrails,RT @CyclingEurope: Santander to Coimbra 2019: The Movie https://t.co/pXn8ff7OEF,Santander Coimbra Movie
81,2020/3/13 21:01,fernando_peres7,RT @AdventureGamers: Mutazione,Mutazione
82,2020/3/13 21:01,fcukierman,RT @ExploreNZtravel: New Zealand adventure travel activities are available all around the country; it all depends on what you want to do as鈥,Zealand adventure travel activities available around country depends what want
83,2020/3/13 21:01,Zaki10723275,We All Die Anyway New EP OUT NOW!馃拃馃懟馃敟馃槇,Anyway
84,2020/3/13 21:02,HotSausage00,RT @IakoubiY: https://t.co/JRpaEciigS,
85,2020/3/13 21:02,VintageLilacCan,RT @blondblueberry_: This is just a small portion of what my husband ran into today.  #Costco #coonrapids #Minnesota #crazy #thisiscrazy #C鈥,This just small portion what husband into today #Costco #coonrapids #Minnesota #crazy #thisiscrazy
86,2020/3/13 21:02,WorldEndsWithUs,"RT @MemesDnd: ""We'll do XP the the end of the session""",session
87,2020/3/13 21:02,AuthorMichael57,RT @JessSFrankel: An unwanted gender switch. An evil king. A homicidal computer in charge of the virtual scenario.,unwanted gender switch evil king homicidal computer charge virtual scenario
88,2020/3/13 21:03,PBDBigBustyStar,#Corona keeps the world in suspense. For all home office breaks,#Corona keeps world suspense home office breaks
89,2020/3/13 21:04,S_S_Long,RT @S_S_Long: I write M/M fantasy with a medieval twist! It's all SFW; no sex,write fantasy with medieval twist
90,2020/3/13 21:04,PBDBigBustyStar,#Corona keeps the world in suspense. For all home office breaks,#Corona keeps world suspense home office breaks
91,2020/3/13 21:05,JohnRosePutnam,鉂圧EVENGE鉂 An action packed #Western,EVENGE action packed #Western
92,2020/3/13 21:04,AuthorMichael57,"RT @MaryLSchmidt: ""A fairy tale squirrel wedding in a magical forest world as seen ",fairy tale squirrel wedding magical forest world seen
93,2020/3/13 21:05,karlnazarethart,SUPERSTAR TYPE ISH 馃捈,SUPERSTAR TYPE
94,2020/3/13 21:05,LyleSopelStudio,When I created this #Puffin family of black Jade,When created this #Puffin family black Jade
95,2020/3/13 21:05,HWW_Mike,RT @DrakesIslandUK: We are open on Sunday- does anyone have a ticket? #exciting #historic https://t.co/W9jE9WjLqM,open Sunday does anyone have ticket #exciting #historic
96,2020/3/13 21:05,Bill4adventure,I don't think the Oregon Coast would be as pretty if it were hot and sunny. #oregonisbeautiful #getoutside #neverstopexploring #adventure #oregoncoast @ Cannon Beach,think Oregon Coast would pretty were sunny #oregonisbeautiful #getoutside #neverstopexploring #adventure #oregoncoast Cannon Beach
97,2020/3/13 21:05,PBDBigBustyStar,#Corona keeps the world in suspense. For all home office breaks,#Corona keeps world suspense home office breaks
98,2020/3/13 21:05,AgnesUjvari,RT @EnjoyNature: River and canyon in the Zion national park in Utah,River canyon Zion national park Utah
99,2020/3/13 21:05,DarkAmo3,RT @PBDBigBustyStar: #Corona keeps the world in suspense. For all home office breaks,#Corona keeps world suspense home office breaks
100,2020/3/13 21:05,DosePlanes,TOP 10 CRAZIEST REQUESTS FROM AIRPLANE PASSENGERS ,CRAZIEST REQUESTS FROM AIRPLANE PASSENGERS
101,2020/3/13 21:06,CAASBREY,RT @chrisderrick1: 鈥楾he Tainted Dollar鈥,Tainted Dollar
102,2020/3/13 21:06,AuthorMichael57,"RT @MaryLSchmidt: ""Take your child on a wild west adventure today! Live the old west with your ",Take your child wild west adventure today Live west with your
103,2020/3/13 21:06,PBDBigBustyStar,#Corona keeps the world in suspense. For all home office breaks,#Corona keeps world suspense home office breaks
104,2020/3/13 21:06,ogreatgames20,Fly spectacular planes and engage in over 50 enthralling missions in Airforce Delta Strike https://t.co/GgojnvnDAf #fly #videogames #special #games #adventure https://t.co/1MTeMOvET0,spectacular planes engage over enthralling missions Airforce Delta Strike #fly #videogames #special #games #adventure
105,2020/3/13 21:06,PBDBigBustyStar,#Corona keeps the world in suspense. For all home office breaks,#Corona keeps world suspense home office breaks
106,2020/3/13 21:06,porn_____gooner,RT @PBDBigBustyStar: #Corona keeps the world in suspense. For all home office breaks,#Corona keeps world suspense home office breaks
107,2020/3/13 21:06,DJSKRIBBLE,Meanwhile back in #queens stay calm y鈥檃ll #corona #crazy https://t.co/Fg64HsPWr9,Meanwhile back #queens stay calm #corona #crazy
108,2020/3/13 21:07,DarkAmo3,RT @PBDBigBustyStar: #Corona keeps the world in suspense. For all home office breaks,#Corona keeps world suspense home office breaks
109,2020/3/13 21:07,porn_____gooner,RT @PBDBigBustyStar: #Corona keeps the world in suspense. For all home office breaks,#Corona keeps world suspense home office breaks
110,2020/3/13 21:07,AutismMan11,"RT @StressFreeKids: RT @MummyMatters: ""Being mindful",Being mindful
111,2020/3/13 21:07,vbenchley,RT @authormaggiep: Tripping down the road less traveled... ,Tripping down road less traveled
112,2020/3/13 21:07,MillieThom,RT @riverrmann: #IAN1 #AMG #SFFBC #IARTG,#IAN #AMG #SFFBC #IARTG
113,2020/3/13 21:07,BluewaterGrove,@escapedmonolog The Necromancer's Prison is a #scifi #fantasy #action #adventure with a #strongfemaleMC full of chases and shootouts,Necromancer Prison #scifi #fantasy #action #adventure with #strongfemaleMC full chases shootouts
114,2020/3/13 21:07,TheRealTimUrban,Livestream now on Twitch Sings! https://t.co/yUGwTVZa8O,Livestream Twitch Sings
115,2020/3/13 21:07,Sleebers,RT @MemesDnd: Welcome to Planet Doom.,Welcome Planet Doom
116,2020/3/13 21:07,MalenaNalee,RT @Psykow__: https://t.co/xvVFhac8Rx JE SUIS SUR GTA GO POUR UN MAXIMUM DE PLAISIR !!!,SUIS POUR MAXIMUM PLAISIR
117,2020/3/13 21:08,JlspzSpitz,RT @PBDBigBustyStar: #Corona keeps the world in suspense. For all home office breaks,#Corona keeps world suspense home office breaks
118,2020/3/13 21:08,evanasher555,RT @JohnRosePutnam: 鉂圧EVENGE鉂 An action packed #Western,EVENGE action packed #Western
119,2020/3/13 21:08,MrAinsleySmith,"RT @StressFreeKids: RT @MummyMatters: ""Being mindful",Being mindful
120,2020/3/13 21:08,carpediemeire,RT @HeidiSiefkas: @Adventuringgal @carpediemeire @TravelBugsWorld @GuessWhereIWent @WonderLesch @suziday123 @LoriMoreno @LiveaMemory @Jeane鈥,
121,2020/3/13 21:08,justoofthings,RT @DosePlanes: TOP 10 CRAZIEST REQUESTS FROM AIRPLANE PASSENGERS ,CRAZIEST REQUESTS FROM AIRPLANE PASSENGERS
122,2020/3/13 21:08,BasedPoland,Turkish President Erdogan says that Greeks are the new nazis because they don鈥檛 allow in the tens of thousands of African and Middle Eastern migrants (violently attacking) the country鈥檚 borders. Many European &amp; American leftists agree with him. #Crazy https://t.co/fl5RoH8d1o,Turkish President Erdogan says that Greeks nazis because they allow tens thousands African Middle Eastern migrants violently attacking country borders Many European American leftists agree with #Crazy
123,2020/3/13 21:09,Curious20192,RT @BasedPoland: Turkish President Erdogan says that Greeks are the new nazis because they don鈥檛 allow in the tens of thousands of African鈥,Turkish President Erdogan says that Greeks nazis because they allow tens thousands African
124,2020/3/13 21:09,mikerestorer,RT @BasedPoland: Turkish President Erdogan says that Greeks are the new nazis because they don鈥檛 allow in the tens of thousands of African鈥,Turkish President Erdogan says that Greeks nazis because they allow tens thousands African
125,2020/3/13 21:09,Latinboy90Bp,RT @PBDBigBustyStar: #Corona keeps the world in suspense. For all home office breaks,#Corona keeps world suspense home office breaks
126,2020/3/13 21:09,BarbMarshal,RT @BasedPoland: Turkish President Erdogan says that Greeks are the new nazis because they don鈥檛 allow in the tens of thousands of African鈥,Turkish President Erdogan says that Greeks nazis because they allow tens thousands African
127,2020/3/13 21:09,poderososatagos,RT @BasedPoland: Turkish President Erdogan says that Greeks are the new nazis because they don鈥檛 allow in the tens of thousands of African鈥,Turkish President Erdogan says that Greeks nazis because they allow tens thousands African
128,2020/3/13 21:09,EsotericFrogGod,RT @BasedPoland: Turkish President Erdogan says that Greeks are the new nazis because they don鈥檛 allow in the tens of thousands of African鈥,Turkish President Erdogan says that Greeks nazis because they allow tens thousands African
129,2020/3/13 21:09,GMSRepublic,RT @BasedPoland: Turkish President Erdogan says that Greeks are the new nazis because they don鈥檛 allow in the tens of thousands of African鈥,Turkish President Erdogan says that Greeks nazis because they allow tens thousands African
130,2020/3/13 21:09,Joker__Reloaded,RT @BasedPoland: Turkish President Erdogan says that Greeks are the new nazis because they don鈥檛 allow in the tens of thousands of African鈥,Turkish President Erdogan says that Greeks nazis because they allow tens thousands African
131,2020/3/13 21:09,ThinksAmoral,RT @BasedPoland: Turkish President Erdogan says that Greeks are the new nazis because they don鈥檛 allow in the tens of thousands of African鈥,Turkish President Erdogan says that Greeks nazis because they allow tens thousands African
132,2020/3/13 21:09,billsoutreachp1,RT @BasedPoland: Turkish President Erdogan says that Greeks are the new nazis because they don鈥檛 allow in the tens of thousands of African鈥,Turkish President Erdogan says that Greeks nazis because they allow tens thousands African
133,2020/3/13 21:09,ToxicExotic2,RT @BasedPoland: Turkish President Erdogan says that Greeks are the new nazis because they don鈥檛 allow in the tens of thousands of African鈥,Turkish President Erdogan says that Greeks nazis because they allow tens thousands African
134,2020/3/13 21:09,WpjLidka,RT @BasedPoland: Turkish President Erdogan says that Greeks are the new nazis because they don鈥檛 allow in the tens of thousands of African鈥,Turkish President Erdogan says that Greeks nazis because they allow tens thousands African
135,2020/3/13 21:09,ICONvoice,Let Bad Bunny's Goofy Instagram Videos Lift Your Spirits https://t.co/LvwmMf7V1n #music #entertainment #buzz https://t.co/qkoYXPdUn1,Bunny Goofy Instagram Videos Lift Your Spirits #music #entertainment #buzz
136,2020/3/13 21:09,MarcusJ74838579,RT @BasedPoland: Turkish President Erdogan says that Greeks are the new nazis because they don鈥檛 allow in the tens of thousands of African鈥,Turkish President Erdogan says that Greeks nazis because they allow tens thousands African
137,2020/3/13 21:10,ananke_logos,RT @BasedPoland: Turkish President Erdogan says that Greeks are the new nazis because they don鈥檛 allow in the tens of thousands of African鈥,Turkish President Erdogan says that Greeks nazis because they allow tens thousands African
138,2020/3/13 21:10,GeorgeDell01,EARTH'S SURVIVORS: Alabama Island Book 9,EARTH SURVIVORS Alabama Island Book
139,2020/3/13 21:10,VassilisHalkias,RT @BasedPoland: Turkish President Erdogan says that Greeks are the new nazis because they don鈥檛 allow in the tens of thousands of African鈥,Turkish President Erdogan says that Greeks nazis because they allow tens thousands African
140,2020/3/13 21:10,HolidaysNG,#CostaRica is gifted with almost perfect weather year-round. Tropical rainforests,#CostaRica gifted with almost perfect weather year round Tropical rainforests
141,2020/3/13 21:10,Kai_Kovac,RT @BasedPoland: Turkish President Erdogan says that Greeks are the new nazis because they don鈥檛 allow in the tens of thousands of African鈥,Turkish President Erdogan says that Greeks nazis because they allow tens thousands African
142,2020/3/13 21:10,ICONvoice,BTS鈥 V鈥檚 鈥淪weet Night鈥 Is So Comforting &amp; ARMYs Can鈥檛 Get Enough Of It https://t.co/GbUZWjrhFw #music #entertainment #buzz https://t.co/kBVS7v8knb,weet Night Comforting ARMYs Enough #music #entertainment #buzz
143,2020/3/13 21:10,UK_National,馃が,
144,2020/3/13 21:10,JPLuisi1,RT @BasedPoland: Turkish President Erdogan says that Greeks are the new nazis because they don鈥檛 allow in the tens of thousands of African鈥,Turkish President Erdogan says that Greeks nazis because they allow tens thousands African
145,2020/3/13 21:10,giek2,RT @BasedPoland: Turkish President Erdogan says that Greeks are the new nazis because they don鈥檛 allow in the tens of thousands of African鈥,Turkish President Erdogan says that Greeks nazis because they allow tens thousands African
146,2020/3/13 21:10,PattiSwfl,Nope. They are doing the right thing. Build that Wall.,Nope They doing right thing Build that Wall
147,2020/3/13 21:10,Republic451,RT @BasedPoland: Turkish President Erdogan says that Greeks are the new nazis because they don鈥檛 allow in the tens of thousands of African鈥,Turkish President Erdogan says that Greeks nazis because they allow tens thousands African
148,2020/3/13 21:10,jrad_yt,RT @jradnk: Why you need to travel today?,need travel today
149,2020/3/13 21:10,Fjordman1,RT @BasedPoland: Turkish President Erdogan says that Greeks are the new nazis because they don鈥檛 allow in the tens of thousands of African鈥,Turkish President Erdogan says that Greeks nazis because they allow tens thousands African
150,2020/3/13 21:10,House_Poseidon,RT @BasedPoland: Turkish President Erdogan says that Greeks are the new nazis because they don鈥檛 allow in the tens of thousands of African鈥,Turkish President Erdogan says that Greeks nazis because they allow tens thousands African
151,2020/3/13 21:10,AngelaH08745929,RT @BasedPoland: Turkish President Erdogan says that Greeks are the new nazis because they don鈥檛 allow in the tens of thousands of African鈥,Turkish President Erdogan says that Greeks nazis because they allow tens thousands African
152,2020/3/13 21:10,mramurilo,RT @BasedPoland: Turkish President Erdogan says that Greeks are the new nazis because they don鈥檛 allow in the tens of thousands of African鈥,Turkish President Erdogan says that Greeks nazis because they allow tens thousands African
153,2020/3/13 21:10,LeoAlvvesdf,RT @BasedPoland: Turkish President Erdogan says that Greeks are the new nazis because they don鈥檛 allow in the tens of thousands of African鈥,Turkish President Erdogan says that Greeks nazis because they allow tens thousands African
154,2020/3/13 21:10,KdpBUZZ,Bestselling - The Colombians have their own dream 鈥 a world of drugs,Bestselling Colombians have their dream world drugs
155,2020/3/13 21:10,Krypto_Franz,Erdogan is us our enemy,Erdogan enemy
156,2020/3/13 21:10,OKW_Esp,RT @BasedPoland: Turkish President Erdogan says that Greeks are the new nazis because they don鈥檛 allow in the tens of thousands of African鈥,Turkish President Erdogan says that Greeks nazis because they allow tens thousands African
157,2020/3/13 21:10,EmilJensDanmark,RT @BasedPoland: Turkish President Erdogan says that Greeks are the new nazis because they don鈥檛 allow in the tens of thousands of African鈥,Turkish President Erdogan says that Greeks nazis because they allow tens thousands African
158,2020/3/13 21:10,FunkyYoon,RT @BasedPoland: Turkish President Erdogan says that Greeks are the new nazis because they don鈥檛 allow in the tens of thousands of African鈥,Turkish President Erdogan says that Greeks nazis because they allow tens thousands African
159,2020/3/13 21:10,DNPUK88,RT @BasedPoland: Turkish President Erdogan says that Greeks are the new nazis because they don鈥檛 allow in the tens of thousands of African鈥,Turkish President Erdogan says that Greeks nazis because they allow tens thousands African
